"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"012 - Nehmotné výsledky výzkumu a vývoje / Immaterielle Ergebnisse der Forschung und Entwicklung / НРиР","A.I.1. - Nehmotné výsledky výzkumu a vývoje / Immaterielle Ergebnisse der Forschung und Entwicklung / НРиР","012","","0","","Asset","CZK"
"A.I.2. - Software / Software / Программное обеспечение","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"013 - Software / Software / Программное обеспечение","A.I.2. - Software / Software / Программное обеспечение","013","","0","","Asset","CZK"
"A.I.3. - Ocenitelná práva / Bewertungsberechtigungen / Оценочные права","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"014 - Ocenitelná práva / Bewertungsberechtigungen / Оценочные права","A.I.3. - Ocenitelná práva / Bewertungsberechtigungen / Оценочные права","014","","0","","Asset","CZK"
"A.I.4. - Povolenky na emise a preferenční limity / Emissionsgenehmigungen und präferenzielle Obergrenzen / ЛимЭмис","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"015 - Povolenky na emise a preferenční limity / Emissionsgenehmigungen und präferenzielle Obergrenzen / ЛимЭмис","A.I.4. - Povolenky na emise a preferenční limity / Emissionsgenehmigungen und präferenzielle Obergrenzen / ЛимЭмис","015","","0","","Asset","CZK"
"A.I.5. - Drobný dlouhodobý nehmotný majetek / Kleinigkeiten langfristiger immaterieller Vermögenswerte / МДНМатАкт","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"018 - Drobný dlouhodobý nehmotný majetek / Kleinigkeiten langfristiger immaterieller Vermögenswerte / МДНМатАкт","A.I.5. - Drobný dlouhodobý nehmotný majetek / Kleinigkeiten langfristiger immaterieller Vermögenswerte / МДНМатАкт","018","","0","","Asset","CZK"
"A.I.6. - Ostatní dlouhodobý nehmotný majetek / Sonstige langfristige immaterielle Vermögenswerte / ПрДНМатАкт","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"019 - Ostatní dlouhodobý nehmotný majetek / Sonstige langfristige immaterielle Vermögenswerte / ПрДНМатАкт","A.I.6. - Ostatní dlouhodobý nehmotný majetek / Sonstige langfristige immaterielle Vermögenswerte / ПрДНМатАкт","019","","0","","Asset","CZK"
"A.I.7. - Nedokončený dlouhodobý nehmotný majetek / Unvollendete langfristige immaterielle Vermögenswerte / Незав. долг. немат. акт.","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"041 - Nedokončený dlouhodobý nehmotný majetek / Unvollendete langfristige immaterielle Vermögenswerte / Незав. долг. немат. акт.","A.I.7. - Nedokončený dlouhodobý nehmotný majetek / Unvollendete langfristige immaterielle Vermögenswerte / Незав. долг. немат. акт.","041","","0","","Asset","CZK"
"A.I.8. - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Vorauszahl. f. langfr. imm. Verm. / Предопл. по долг. немат. акт.","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"051 - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Vorauszahl. f. langfr. imm. Verm. / Предопл. по долг. немат. акт.","A.I.8. - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Vorauszahl. f. langfr. imm. Verm. / Предопл. по долг. немат. акт.","051","","0","","Asset","CZK"
"A.I.9. - Dlouhodobý nehmotný majetek určený k prodeji / Langfr. imm. Verm. z. Veräuß. / Долг. немат. акт. для прод.","A.I. - Dlouhodobý nehmotný majetek / Langfristige immaterielle Vermögenswerte / Долгосрочные нематериальные активы","","","1","","Asset","CZK"
"035 - Dlouhodobý nehmotný majetek určený k prodeji / Langfr. imm. Verm. z. Veräuß. / Долг. немат. акт. для прод.","A.I.9. - Dlouhodobý nehmotný majetek určený k prodeji / Langfr. imm. Verm. z. Veräuß. / Долг. немат. акт. для прод.","035","","0","","Asset","CZK"
"A.III. - Dlouhodobý finanční majetek / Langfristige Finanzanlagen / Долгосрочные финансовые активы","A. - Stálá aktiva / Anlagevermögen / Инвестиционные активы","","","1","","Asset","CZK"
"AKTIVA - Aktiva celkem / Gesamtanlagen / Общие активы","Assets - Aktiva - 资产","","","1","","Asset","CZK"
"B.I.1. - Pořízení materiálu / Materialbeschaffung / Приобретение материалов","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"111 - Pořízení materiálu / Materialbeschaffung / Приобретение материалов","B.I.1. - Pořízení materiálu / Materialbeschaffung / Приобретение материалов","111","","0","","Asset","CZK"
"B.I.2. - Materiál na skladě / Material auf Lager / Материал на складе","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"112 - Materiál na skladě / Material auf Lager / Материал на складе","B.I.2. - Materiál na skladě / Material auf Lager / Материал на складе","112","","0","","Asset","CZK"
"B.I.3. - Materiál na cestě / Material in der Lieferung / Материал в пути","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"119 - Materiál na cestě / Material in der Lieferung / Материал в пути","B.I.3. - Materiál na cestě / Material in der Lieferung / Материал в пути","119","","0","","Asset","CZK"
"B.I.4. - Nedokončená výroba / Unfertige Produktion / Незавершенное производство","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"121 - Nedokončená výroba / Unfertige Produktion / Незавершенное производство","B.I.4. - Nedokončená výroba / Unfertige Produktion / Незавершенное производство","121","","0","","Asset","CZK"
"B.I.5. - Polotovary vlastní výroby / Halbfabrikate eigener Herstellung / Полуфабрикаты собственного производства","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"122 - Polotovary vlastní výroby / Halbfabrikate eigener Herstellung / Полуфабрикаты собственного производства","B.I.5. - Polotovary vlastní výroby / Halbfabrikate eigener Herstellung / Полуфабрикаты собственного производства","122","","0","","Asset","CZK"
"B.I.6. - Výrobky / Erzeugnisse / Производимая продукция","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"123 - Výrobky / Erzeugnisse / Производимая продукция","B.I.6. - Výrobky / Erzeugnisse / Производимая продукция","123","","0","","Asset","CZK"
"B.I.7. - Pořízení zboží / Einkauf von Waren / Приобретение товаров","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"131 - Pořízení zboží / Einkauf von Waren / Приобретение товаров","B.I.7. - Pořízení zboží / Einkauf von Waren / Приобретение товаров","131","","0","","Asset","CZK"
"B.I.8. - Zboží na skladě / Lagerbestand / Товары на складе","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"132 - Zboží na skladě / Lagerbestand / Товары на складе","B.I.8. - Zboží na skladě / Lagerbestand / Товары на складе","132","","0","","Asset","CZK"
"B.I.9. - Zboží na cestě / Waren im Transport / Товары в пути","B.I. - Zásoby / Vorräte / Запасы","","","1","","Asset","CZK"
"138 - Zboží na cestě / Waren im Transport / Товары в пути","B.I.9. - Zboží na cestě / Waren im Transport / Товары в пути","138","","0","","Asset","CZK"
"B.III. - Krátkodobý finanční majetek / Kurzfristige finanzielle Vermögenswerte / Краткосрочные финансовые активы","B. - Oběžná aktiva / Umlaufvermögen / Оборотные активы","","","1","","Asset","CZK"
"C.I.1. - Jmění účetní jednotky / Vermögen der Buchhaltungseinheit / Имущество бухгалтерской единицы","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"401 - Jmění účetní jednotky / Vermögen der Buchhaltungseinheit / Имущество бухгалтерской единицы","C.I.1. - Jmění účetní jednotky / Vermögen der Buchhaltungseinheit / Имущество бухгалтерской единицы","401","","0","","Equity","CZK"
"C.I.2. - Fond privatizace / Privatisierungsfonds / Фонд приватизации","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"402 - Fond privatizace / Privatisierungsfonds / Фонд приватизации","C.I.2. - Fond privatizace / Privatisierungsfonds / Фонд приватизации","402","","0","","Equity","CZK"
"C.I.3. - Transfery na pořízení dlouhodobého majetku / Transfers für die Erwerbung von langfristigen Vermögenswerten / ППДА","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"403 - Transfery na pořízení dlouhodobého majetku / Transfers für die Erwerbung von langfristigen Vermögenswerten / ППДА","C.I.3. - Transfery na pořízení dlouhodobého majetku / Transfers für die Erwerbung von langfristigen Vermögenswerten / ППДА","403","","0","","Equity","CZK"
"C.I.4. - Kurzové rozdíly / Wechselkursdifferenzen / Валютные разницы","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"405 - Kurzové rozdíly / Wechselkursdifferenzen / Валютные разницы","C.I.4. - Kurzové rozdíly / Wechselkursdifferenzen / Валютные разницы","405","","0","","Equity","CZK"
"C.I.5. - Oceňovací rozdíly při prvotním použití metody / Bewertungsunterschiede bei der Erstanzwendung der Methode / ОРППМ","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"406 - Oceňovací rozdíly při prvotním použití metody / Bewertungsunterschiede bei der Erstanzwendung der Methode / ОРППМ","C.I.5. - Oceňovací rozdíly při prvotním použití metody / Bewertungsunterschiede bei der Erstanzwendung der Methode / ОРППМ","406","","0","","Equity","CZK"
"C.I.6. - Jiné oceňovací rozdíly / Andere Bewertungsunterschiede / Другие оценочные разницы","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"407 - Jiné oceňovací rozdíly / Andere Bewertungsunterschiede / Другие оценочные разницы","C.I.6. - Jiné oceňovací rozdíly / Andere Bewertungsunterschiede / Другие оценочные разницы","407","","0","","Equity","CZK"
"C.I.7. - Opravy předcházejících účetních období / Korrekturen aus vorherigen Buchungsjahren / Испр. пред. отчет. пери.","C.I. - Jmění účetní jednotky a upravující položky / Vermögen der Buchhaltungseinheit und anpassende Posten / ИБЕиКС","","","1","","Equity","CZK"
"408 - Opravy předcházejících účetních období / Korrekturen aus vorherigen Buchungsjahren / Испр. пред. отчет. пери.","C.I.7. - Opravy předcházejících účetních období / Korrekturen aus vorherigen Buchungsjahren / Испр. пред. отчет. пери.","408","","0","","Equity","CZK"
"C.III. - Výsledek hospodaření / Ergebnis der Haushaltsführung / Результат управления","C. - Vlastní kapitál / Eigenkapital / Собственный капитал","","","1","","Equity","CZK"
"D.I.1. - Rezervy / Rückstellungen / Резервы","D.I. - Rezervy / Rückstellungen / Резервы","","","1","","Liability","CZK"
"441 - Rezervy / Rückstellungen / Резервы","D.I.1. - Rezervy / Rückstellungen / Резервы","441","","0","","Liability","CZK"
"D.III. - Krátkodobé závazky / Kurzfristige Verbindlichkeiten / Краткосрочные обязательства","D. - Cizí zdroje / Verbindlichkeiten / Обязательства","","","1","","Liability","CZK"
"PASIVA - Pasiva celkem / Gesamtpassiva / Общие пассивы","Liabilities - Pasiva - 负债","","","1","","Liability","CZK"
"A.I.1. - Spotřeba materiálu / Materialverbrauch / Потребление материалов","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"501 - Spotřeba materiálu / Materialverbrauch / Потребление материалов","A.I.1. - Spotřeba materiálu / Materialverbrauch / Потребление материалов","501","","0","","Expense","CZK"
"A.I.2. - Spotřeba energie / Energieverbrauch / Потребление энергии","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"502 - Spotřeba energie / Energieverbrauch / Потребление энергии","A.I.2. - Spotřeba energie / Energieverbrauch / Потребление энергии","502","","0","","Expense","CZK"
"A.I.3. - Spotřeba jiných neskladovatelných dodávek / Verbrauch von anderen nicht lagerfähigen Lieferungen / ПотрНмПост","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"503 - Spotřeba jiných neskladovatelných dodávek / Verbrauch von anderen nicht lagerfähigen Lieferungen / ПотрНмПост","A.I.3. - Spotřeba jiných neskladovatelných dodávek / Verbrauch von anderen nicht lagerfähigen Lieferungen / ПотрНмПост","503","","0","","Expense","CZK"
"A.I.4. - Prodané zboží / Verkauftes Warenbestand / Проданное товарное запасы","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"504 - Prodané zboží / Verkauftes Warenbestand / Проданное товарное запасы","A.I.4. - Prodané zboží / Verkauftes Warenbestand / Проданное товарное запасы","504","","0","","Expense","CZK"
"A.I.5. - Aktivace dlouhodobého majetku / Kapitalisierung von langfristigem Vermögen / Капитализация долгосрочного имущества","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"506 - Aktivace dlouhodobého majetku / Kapitalisierung von langfristigem Vermögen / Капитализация долгосрочного имущества","A.I.5. - Aktivace dlouhodobého majetku / Kapitalisierung von langfristigem Vermögen / Капитализация долгосрочного имущества","506","","0","","Expense","CZK"
"A.I.6. - Aktivace oběžného majetku / Kapitalisierung von Umlaufvermögen / Капитализация оборотных активов","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"507 - Aktivace oběžného majetku / Kapitalisierung von Umlaufvermögen / Капитализация оборотных активов","A.I.6. - Aktivace oběžného majetku / Kapitalisierung von Umlaufvermögen / Капитализация оборотных активов","507","","0","","Expense","CZK"
"A.I.7. - Změna stavu zásob vlastní výroby / Änderung des Bestands von selbst hergestellten Vorräten / Изм. запасов собств. произв.","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"508 - Změna stavu zásob vlastní výroby / Änderung des Bestands von selbst hergestellten Vorräten / Изм. запасов собств. произв.","A.I.7. - Změna stavu zásob vlastní výroby / Änderung des Bestands von selbst hergestellten Vorräten / Изм. запасов собств. произв.","508","","0","","Expense","CZK"
"A.I.8. - Opravy a udržování / Reparaturen und Wartung / Ремонт и обслуживание","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"511 - Opravy a udržování / Reparaturen und Wartung / Ремонт и обслуживание","A.I.8. - Opravy a udržování / Reparaturen und Wartung / Ремонт и обслуживание","511","","0","","Expense","CZK"
"A.I.9. - Cestovné / Reisekosten / Расходы на командировки","A.I. - Náklady z činnosti / Kosten aus der Tätigkeit / Расходы от деятельности","","","1","","Expense","CZK"
"512 - Cestovné / Reisekosten / Расходы на командировки","A.I.9. - Cestovné / Reisekosten / Расходы на командировки","512","","0","","Expense","CZK"
"A.III. - Náklady na transfery / Transferkosten / Расходы на переводы","A. - NÁKLADY CELKEM / Gesamtkosten / Общие расходы","","","1","","Expense","CZK"
"A.V.1. - Daň z příjmů / Einkommensteuer / Налог на доходы","A.V. - Daň z příjmů / Einkommensteuer / Налог на доходы","","","1","","Expense","CZK"
"591 - Daň z příjmů / Einkommensteuer / Налог на доходы","A.V.1. - Daň z příjmů / Einkommensteuer / Налог на доходы","591","","0","","Expense","CZK"
"A.V.2. - Dodatečné odvody daně z příjmů / Zusätzliche Einkommenssteuerabzüge / Дополнительные удержания подоходного налога","A.V. - Daň z příjmů / Einkommensteuer / Налог на доходы","","","1","","Expense","CZK"
"595 - Dodatečné odvody daně z příjmů / Zusätzliche Einkommenssteuerabzüge / Дополнительные удержания подоходного налога","A.V.2. - Dodatečné odvody daně z příjmů / Zusätzliche Einkommenssteuerabzüge / Дополнительные удержания подоходного налога","595","","0","","Expense","CZK"
"B.I.1. - Výnosy z prodeje vlastních výrobků / Einnahmen aus dem Verkauf eigener Produkte / Доходы от продажи собственной продукции","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"601 - Výnosy z prodeje vlastních výrobků / Einnahmen aus dem Verkauf eigener Produkte / Доходы от продажи собственной продукции","B.I.1. - Výnosy z prodeje vlastních výrobků / Einnahmen aus dem Verkauf eigener Produkte / Доходы от продажи собственной продукции","601","","0","","Income","CZK"
"B.I.2. - Výnosy z prodeje služeb / Einnahmen aus dem Verkauf von Dienstleistungen / Доходы от продажи услуг","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"602 - Výnosy z prodeje služeb / Einnahmen aus dem Verkauf von Dienstleistungen / Доходы от продажи услуг","B.I.2. - Výnosy z prodeje služeb / Einnahmen aus dem Verkauf von Dienstleistungen / Доходы от продажи услуг","602","","0","","Income","CZK"
"B.I.3. - Výnosy z pronájmu / Einnahmen aus der Vermietung / Доходы от аренды","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"603 - Výnosy z pronájmu / Einnahmen aus der Vermietung / Доходы от аренды","B.I.3. - Výnosy z pronájmu / Einnahmen aus der Vermietung / Доходы от аренды","603","","0","","Income","CZK"
"B.I.4. - Výnosy z prodaného zboží / Einnahmen aus dem Verkauf von Waren / Доходы от продажи товаров","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"604 - Výnosy z prodaného zboží / Einnahmen aus dem Verkauf von Waren / Доходы от продажи товаров","B.I.4. - Výnosy z prodaného zboží / Einnahmen aus dem Verkauf von Waren / Доходы от продажи товаров","604","","0","","Income","CZK"
"B.I.5. - Výnosy ze správních poplatků / Einnahmen aus Verwaltungsgebühren / Доходы от административных сборов","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"605 - Výnosy ze správních poplatků / Einnahmen aus Verwaltungsgebühren / Доходы от административных сборов","B.I.5. - Výnosy ze správních poplatků / Einnahmen aus Verwaltungsgebühren / Доходы от административных сборов","605","","0","","Income","CZK"
"B.I.6. - Výnosy z místních poplatků / Einnahmen aus lokalen Gebühren / Доходы от местных сборов","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"606 - Výnosy z místních poplatků / Einnahmen aus lokalen Gebühren / Доходы от местных сборов","B.I.6. - Výnosy z místních poplatků / Einnahmen aus lokalen Gebühren / Доходы от местных сборов","606","","0","","Income","CZK"
"B.I.7. - Výnosy ze soudních poplatků / Einnahmen aus Gerichtsgebühren / Доходы от судебных сборов","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"607 - Výnosy ze soudních poplatků / Einnahmen aus Gerichtsgebühren / Доходы от судебных сборов","B.I.7. - Výnosy ze soudních poplatků / Einnahmen aus Gerichtsgebühren / Доходы от судебных сборов","607","","0","","Income","CZK"
"B.I.8. - Jiné výnosy z vlastních výkonů / Andere Einnahmen aus eigenen Leistungen / Прочие доходы от собственной деятельности","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"609 - Jiné výnosy z vlastních výkonů / Andere Einnahmen aus eigenen Leistungen / Прочие доходы от собственной деятельности","B.I.8. - Jiné výnosy z vlastních výkonů / Andere Einnahmen aus eigenen Leistungen / Прочие доходы от собственной деятельности","609","","0","","Income","CZK"
"B.I.9. - Smluvní pokuty a úroky z prodlení / Vertragsstrafen und Zinsen für Verzögerung / Штрафы и % за проср.","B.I. - Výnosy z činnosti / Einnahmen aus der Tätigkeit / Доходы от деятельности","","","1","","Income","CZK"
"641 - Smluvní pokuty a úroky z prodlení / Vertragsstrafen und Zinsen für Verzögerung / Штрафы по договорам и проценты за просрочку","B.I.9. - Smluvní pokuty a úroky z prodlení / Vertragsstrafen und Zinsen für Verzögerung / Штрафы и % за проср.","641","","0","","Income","CZK"
"B.III. - Výnosy z daní a poplatků / Einnahmen aus Steuern und Gebühren / Доходы от налогов и сборов","B. - VÝNOSY CELKEM / Gesamteinnahmen / Общие доходы","","","1","","Income","CZK"
"B.V.1. - Výnosy ze sdílené daně z příjmů fyzických osob / Einn. geteilte Eink. Steuer nat. Pers. / Дох. общ. подох. налог физ. лиц","B.V. - Výnosy ze sdílených daní a poplatků / Einnahmen aus geteilten Steuern und Gebühren / Доходы от совместных налогов и сборов","","","1","","Income","CZK"
"681 - Výnosy ze sdílené daně z příjmů fyzických osob / Einn. geteilte Eink. Steuer nat. Pers. / Дох. общ. подох. налог физ. лиц","B.V.1. - Výnosy ze sdílené daně z příjmů fyzických osob / Einn. geteilte Eink. Steuer nat. Pers. / Дох. общ. подох. налог физ. лиц","681","","0","","Income","CZK"
"B.V.2. - Výnosy ze sdílené daně z příjmů právnických osob / Einn. geteilte Eink. Steuer jur. Pers. / Дох. общ. подох. налог юр. лиц","B.V. - Výnosy ze sdílených daní a poplatků / Einnahmen aus geteilten Steuern und Gebühren / Доходы от совместных налогов и сборов","","","1","","Income","CZK"
"682 - Výnosy ze sdílené daně z příjmů právnických osob / Einn. geteilte Eink. Steuer jur. Pers. / Дох. общ. подох. налог юр. лиц","B.V.2. - Výnosy ze sdílené daně z příjmů právnických osob / Einn. geteilte Eink. Steuer jur. Pers. / Дох. общ. подох. налог юр. лиц","682","","0","","Income","CZK"
"B.V.3. - Výnosy ze sdílené daně z přidané hodnoty / Einnahmen aus der geteilten Mehrwertsteuer / Дох. общ. НДС","B.V. - Výnosy ze sdílených daní a poplatků / Einnahmen aus geteilten Steuern und Gebühren / Доходы от совместных налогов и сборов","","","1","","Income","CZK"
"684 - Výnosy ze sdílené daně z přidané hodnoty / Einnahmen aus der geteilten Mehrwertsteuer / Дох. общ. НДС","B.V.3. - Výnosy ze sdílené daně z přidané hodnoty / Einnahmen aus der geteilten Mehrwertsteuer / Дох. общ. НДС","684","","0","","Income","CZK"
