"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"A.I.6. - Ostatní dlouhodobý nehmotný majetek / Other Long-term Intangible Assets","A.I. - Dlouhodobý nehmotný majetek / Intangible Assets - Long-term","","","1","","Asset","CZK"
"019 - Ostatní dlouhodobý nehmotný majetek / Other Long-term Intangible Assets","A.I.6. - Ostatní dlouhodobý nehmotný majetek / Other Long-term Intangible Assets","019","","0","","Asset","CZK"
"A.I.7. - Nedokončený dlouhodobý nehmotný majetek / Incomplete Long-term Intangible Assets","A.I. - Dlouhodobý nehmotný majetek / Intangible Assets - Long-term","","","1","","Asset","CZK"
"041 - Nedokončený dlouhodobý nehmotný majetek / Incomplete Long-term Intangible Assets","A.I.7. - Nedokončený dlouhodobý nehmotný majetek / Incomplete Long-term Intangible Assets","041","","0","","Asset","CZK"
"A.I.8. - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Advances for Long-term Intangible Assets","A.I. - Dlouhodobý nehmotný majetek / Intangible Assets - Long-term","","","1","","Asset","CZK"
"051 - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Advances for Long-term Intangible Assets","A.I.8. - Poskytnuté zálohy na dlouhodobý nehmotný majetek / Advances for Long-term Intangible Assets","051","","0","","Asset","CZK"
"A.I.9. - Dlouhodobý nehmotný majetek určený k prodeji / Long-term Intangible Assets Held for Sale","A.I. - Dlouhodobý nehmotný majetek / Intangible Assets - Long-term","","","1","","Asset","CZK"
"035 - Dlouhodobý nehmotný majetek určený k prodeji / Long-term Intangible Assets Held for Sale","A.I.9. - Dlouhodobý nehmotný majetek určený k prodeji / Long-term Intangible Assets Held for Sale","035","","0","","Asset","CZK"
"A.III. - Dlouhodobý finanční majetek / Long-term Financial Assets","A. - Stálá aktiva / Fixed Assets","","","1","","Asset","CZK"
"AKTIVA - Aktiva celkem / Total Assets","Assets - Aktiva - 资产","","","1","","Asset","CZK"
"B.I.1. - Pořízení materiálu / Material Acquisitions","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"111 - Pořízení materiálu / Material Acquisitions","B.I.1. - Pořízení materiálu / Material Acquisitions","111","","0","","Asset","CZK"
"B.I.2. - Materiál na skladě / Material in Stock","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"112 - Materiál na skladě / Material in Stock","B.I.2. - Materiál na skladě / Material in Stock","112","","0","","Asset","CZK"
"B.I.3. - Materiál na cestě / Material in Transit","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"119 - Materiál na cestě / Material in Transit","B.I.3. - Materiál na cestě / Material in Transit","119","","0","","Asset","CZK"
"B.I.4. - Nedokončená výroba / Work in Progress","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"121 - Nedokončená výroba / Work in Progress","B.I.4. - Nedokončená výroba / Work in Progress","121","","0","","Asset","CZK"
"B.I.5. - Polotovary vlastní výroby / Semi-finished Goods (Own Production}","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"122 - Polotovary vlastní výroby / Semi-finished Goods (Own Production}","B.I.5. - Polotovary vlastní výroby / Semi-finished Goods (Own Production}","122","","0","","Asset","CZK"
"B.I.6. - Výrobky / Inventory - Finished Goods","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"123 - Výrobky / Inventory - Finished Goods","B.I.6. - Výrobky / Inventory - Finished Goods","123","","0","","Asset","CZK"
"B.I.7. - Pořízení zboží / Inventory - Purchased Goods","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"131 - Pořízení zboží / Inventory - Purchased Goods","B.I.7. - Pořízení zboží / Inventory - Purchased Goods","131","","0","","Asset","CZK"
"B.I.8. - Zboží na skladě / Inventory - Goods in Storage","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"132 - Zboží na skladě / Inventory - Goods in Storage","B.I.8. - Zboží na skladě / Inventory - Goods in Storage","132","","0","","Asset","CZK"
"B.I.9. - Zboží na cestě / Inventory - Goods in Transit","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"138 - Zboží na cestě / Inventory - Goods in Transit","B.I.9. - Zboží na cestě / Inventory - Goods in Transit","138","","0","","Asset","CZK"
"B.III. - Krátkodobý finanční majetek / Short-term Financial Assets","B. - Oběžná aktiva / Current Assets","","","1","","Asset","CZK"
"C.I.1. - Jmění účetní jednotky / Net Assets of Accounting Units","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"401 - Jmění účetní jednotky / Net Assets of Accounting Units","C.I.1. - Jmění účetní jednotky / Net Assets of Accounting Units","401","","0","","Equity","CZK"
"C.I.2. - Fond privatizace / Privatization Fund","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"402 - Fond privatizace / Privatization Fund","C.I.2. - Fond privatizace / Privatization Fund","402","","0","","Equity","CZK"
"C.I.3. - Transfery na pořízení dlouhodobého majetku / Transfers for Acquisition of Long-term Assets","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"403 - Transfery na pořízení dlouhodobého majetku / Transfers for Acquisition of Long-term Assets","C.I.3. - Transfery na pořízení dlouhodobého majetku / Transfers for Acquisition of Long-term Assets","403","","0","","Equity","CZK"
"C.I.4. - Kurzové rozdíly / Exchange Differences","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"405 - Kurzové rozdíly / Exchange Differences","C.I.4. - Kurzové rozdíly / Exchange Differences","405","","0","","Equity","CZK"
"C.I.5. - Oceňovací rozdíly při prvotním použití metody / Revaluation Differences on Initial Application of Method","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"406 - Oceňovací rozdíly při prvotním použití metody / Revaluation Differences on Initial Application of Method","C.I.5. - Oceňovací rozdíly při prvotním použití metody / Revaluation Differences on Initial Application of Method","406","","0","","Equity","CZK"
"C.I.6. - Jiné oceňovací rozdíly / Other Revaluation Differences","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"407 - Jiné oceňovací rozdíly / Other Revaluation Differences","C.I.6. - Jiné oceňovací rozdíly / Other Revaluation Differences","407","","0","","Equity","CZK"
"C.I.7. - Opravy předcházejících účetních období / Adjustments for Prior Periods","C.I. - Jmění účetní jednotky a upravující položky / Net Assets of Accounting Units and Adjusting Items","","","1","","Equity","CZK"
"408 - Opravy předcházejících účetních období / Adjustments for Prior Periods","C.I.7. - Opravy předcházejících účetních období / Adjustments for Prior Periods","408","","0","","Equity","CZK"
"C.III. - Výsledek hospodaření / Operating Result","C. - Vlastní kapitál / Equity","","","1","","Equity","CZK"
"D.I.1. - Rezervy / Provisions","D.I. - Rezervy / Provisions","","","1","","Liability","CZK"
"441 - Rezervy / Provisions","D.I.1. - Rezervy / Provisions","441","","0","","Liability","CZK"
"D.III. - Krátkodobé závazky / Short-term Liabilities","D. - Cizí zdroje / Liabilities","","","1","","Liability","CZK"
"PASIVA - Pasiva celkem / Total Liabilities","Liabilities - Pasiva - 负债","","","1","","Liability","CZK"
"A.I.1. - Spotřeba materiálu / Material Consumption","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"501 - Spotřeba materiálu / Material Consumption","A.I.1. - Spotřeba materiálu / Material Consumption","501","","0","","Expense","CZK"
"A.I.2. - Spotřeba energie / Energy Consumption","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"502 - Spotřeba energie / Energy Consumption","A.I.2. - Spotřeba energie / Energy Consumption","502","","0","","Expense","CZK"
"A.I.3. - Spotřeba jiných neskladovatelných dodávek / Consumption of Other Non-Stockable Supplies","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"503 - Spotřeba jiných neskladovatelných dodávek / Consumption of Other Non-Stockable Supplies","A.I.3. - Spotřeba jiných neskladovatelných dodávek / Consumption of Other Non-Stockable Supplies","503","","0","","Expense","CZK"
"A.I.4. - Prodané zboží / Cost of Goods Sold","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"504 - Prodané zboží / Cost of Goods Sold","A.I.4. - Prodané zboží / Cost of Goods Sold","504","","0","","Expense","CZK"
"A.I.5. - Aktivace dlouhodobého majetku / Capitalization of Long-term Assets","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"506 - Aktivace dlouhodobého majetku / Capitalization of Long-term Assets","A.I.5. - Aktivace dlouhodobého majetku / Capitalization of Long-term Assets","506","","0","","Expense","CZK"
"A.I.6. - Aktivace oběžného majetku / Capitalization of Current Assets","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"507 - Aktivace oběžného majetku / Capitalization of Current Assets","A.I.6. - Aktivace oběžného majetku / Capitalization of Current Assets","507","","0","","Expense","CZK"
"A.I.7. - Změna stavu zásob vlastní výroby / Change in Stock of Own Production","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"508 - Změna stavu zásob vlastní výroby / Change in Stock of Own Production","A.I.7. - Změna stavu zásob vlastní výroby / Change in Stock of Own Production","508","","0","","Expense","CZK"
"A.I.8. - Opravy a udržování / Repairs and Maintenance","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"511 - Opravy a udržování / Repairs and Maintenance","A.I.8. - Opravy a udržování / Repairs and Maintenance","511","","0","","Expense","CZK"
"A.I.9. - Cestovné / Travel Expenses","A.I. - Náklady z činnosti / Expenses from Operations","","","1","","Expense","CZK"
"512 - Cestovné / Travel Expenses","A.I.9. - Cestovné / Travel Expenses","512","","0","","Expense","CZK"
"A.III. - Náklady na transfery / Transfer Costs","A. - NÁKLADY CELKEM / Total Expenses","","","1","","Expense","CZK"
"A.V.1. - Daň z příjmů / Income Tax","A.V. - Daň z příjmů / Income Tax","","","1","","Expense","CZK"
"591 - Daň z příjmů / Income Tax","A.V.1. - Daň z příjmů / Income Tax","591","","0","","Expense","CZK"
"A.V.2. - Dodatečné odvody daně z příjmů / Additional Income Tax Deductions","A.V. - Daň z příjmů / Income Tax","","","1","","Expense","CZK"
"595 - Dodatečné odvody daně z příjmů / Additional Income Tax Deductions","A.V.2. - Dodatečné odvody daně z příjmů / Additional Income Tax Deductions","595","","0","","Expense","CZK"
"B.I.1. - Výnosy z prodeje vlastních výrobků / Revenues from Sale of Own Products","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"601 - Výnosy z prodeje vlastních výrobků / Revenues from Sale of Own Products","B.I.1. - Výnosy z prodeje vlastních výrobků / Revenues from Sale of Own Products","601","","0","","Income","CZK"
"B.I.2. - Výnosy z prodeje služeb / Proceeds from Sale of Services","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"602 - Výnosy z prodeje služeb / Proceeds from Sale of Services","B.I.2. - Výnosy z prodeje služeb / Proceeds from Sale of Services","602","","0","","Income","CZK"
"B.I.3. - Výnosy z pronájmu / Rental Income","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"603 - Výnosy z pronájmu / Rental Income","B.I.3. - Výnosy z pronájmu / Rental Income","603","","0","","Income","CZK"
"B.I.4. - Výnosy z prodaného zboží / Revenue from Sale of Goods","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"604 - Výnosy z prodaného zboží / Revenue from Sale of Goods","B.I.4. - Výnosy z prodaného zboží / Revenue from Sale of Goods","604","","0","","Income","CZK"
"B.I.5. - Výnosy ze správních poplatků / Administrative Fees Income","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"605 - Výnosy ze správních poplatků / Administrative Fees Income","B.I.5. - Výnosy ze správních poplatků / Administrative Fees Income","605","","0","","Income","CZK"
"B.I.6. - Výnosy z místních poplatků / Local Fees Income","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"606 - Výnosy z místních poplatků / Local Fees Income","B.I.6. - Výnosy z místních poplatků / Local Fees Income","606","","0","","Income","CZK"
"B.I.7. - Výnosy ze soudních poplatků / Court Fees Income","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"607 - Výnosy ze soudních poplatků / Court Fees Income","B.I.7. - Výnosy ze soudních poplatků / Court Fees Income","607","","0","","Income","CZK"
"B.I.8. - Jiné výnosy z vlastních výkonů / Other Own Performance Income","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"609 - Jiné výnosy z vlastních výkonů / Other Own Performance Income","B.I.8. - Jiné výnosy z vlastních výkonů / Other Own Performance Income","609","","0","","Income","CZK"
"B.I.9. - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest","B.I. - Výnosy z činnosti / Revenues from Operations","","","1","","Income","CZK"
"641 - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest","B.I.9. - Smluvní pokuty a úroky z prodlení / Contract Penalties and Delay Interest","641","","0","","Income","CZK"
"B.III. - Výnosy z daní a poplatků / Revenue from Taxes and Fees","B. - VÝNOSY CELKEM / Total Revenues","","","1","","Income","CZK"
"B.V.1. - Výnosy ze sdílené daně z příjmů fyzických osob / Revenues from Shared Personal Income Tax","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"681 - Výnosy ze sdílené daně z příjmů fyzických osob / Revenues from Shared Personal Income Tax","B.V.1. - Výnosy ze sdílené daně z příjmů fyzických osob / Revenues from Shared Personal Income Tax","681","","0","","Income","CZK"
"B.V.2. - Výnosy ze sdílené daně z příjmů právnických osob / Revenues from Shared Corporate Income Tax","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"682 - Výnosy ze sdílené daně z příjmů právnických osob / Revenues from Shared Corporate Income Tax","B.V.2. - Výnosy ze sdílené daně z příjmů právnických osob / Revenues from Shared Corporate Income Tax","682","","0","","Income","CZK"
"B.V.3. - Výnosy ze sdílené daně z přidané hodnoty / Revenues from Shared Value Added Tax","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"684 - Výnosy ze sdílené daně z přidané hodnoty / Revenues from Shared Value Added Tax","B.V.3. - Výnosy ze sdílené daně z přidané hodnoty / Revenues from Shared Value Added Tax","684","","0","","Income","CZK"
"B.V.4. - Výnosy ze sdílených spotřebních daní / Revenues from Shared Consumption Taxes","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"685 - Výnosy ze sdílených spotřebních daní / Revenues from Shared Consumption Taxes","B.V.4. - Výnosy ze sdílených spotřebních daní / Revenues from Shared Consumption Taxes","685","","0","","Income","CZK"
"B.V.5. - Výnosy ze sdílených majetkových daní / Revenues from Shared Property Taxes","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"686 - Výnosy ze sdílených majetkových daní / Revenues from Shared Property Taxes","B.V.5. - Výnosy ze sdílených majetkových daní / Revenues from Shared Property Taxes","686","","0","","Income","CZK"
"B.V.6. - Výnosy z ostatních sdílených daní a poplatků / Revenues from Other Shared Taxes and Fees","B.V. - Výnosy ze sdílených daní a poplatků / Revenues from Shared Taxes and Fees","","","1","","Income","CZK"
"688 - Výnosy z ostatních sdílených daní a poplatků / Revenues from Other Shared Taxes and Fees","B.V.6. - Výnosy z ostatních sdílených daní a poplatků / Revenues from Other Shared Taxes and Fees","688","","0","","Income","CZK"
"A.II.1. - Pozemky / Land","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"031 - Pozemky / Land","A.II.1. - Pozemky / Land","031","","0","","Asset","CZK"
"A.II.2. - Kulturní předměty / Cultural Assets","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"032 - Kulturní předměty / Cultural Assets","A.II.2. - Kulturní předměty / Cultural Assets","032","","0","","Asset","CZK"
"A.II.3. - Stavby / Buildings","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"021 - Stavby / Buildings","A.II.3. - Stavby / Buildings","021","","0","","Asset","CZK"
"A.II.4. - Samostatné hmotné movité věci a soubory hmotných movitých věcí / Tang. Movable Prop.","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"022 - Samostatné hmotné movité věci a soubory hmotných movitých věcí / Tang. Movable Prop.","A.II.4. - Samostatné hmotné movité věci a soubory hmotných movitých věcí / Tang. Movable Prop.","022","","0","","Asset","CZK"
"A.II.5. - Pěstitelské celky trvalých porostů / Perennial Crop Plantations","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"025 - Pěstitelské celky trvalých porostů / Perennial Crop Plantations","A.II.5. - Pěstitelské celky trvalých porostů / Perennial Crop Plantations","025","","0","","Asset","CZK"
"A.II.6. - Drobný dlouhodobý hmotný majetek / Minor Long-term Tangible Assets","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"028 - Drobný dlouhodobý hmotný majetek / Minor Long-term Tangible Assets","A.II.6. - Drobný dlouhodobý hmotný majetek / Minor Long-term Tangible Assets","028","","0","","Asset","CZK"
"A.II.7. - Ostatní dlouhodobý hmotný majetek / Other Long-term Tangible Assets","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"029 - Ostatní dlouhodobý hmotný majetek / Other Long-term Tangible Assets","A.II.7. - Ostatní dlouhodobý hmotný majetek / Other Long-term Tangible Assets","029","","0","","Asset","CZK"
"A.II.8. - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-term Tangible Assets","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"042 - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-term Tangible Assets","A.II.8. - Nedokončený dlouhodobý hmotný majetek / Incomplete Long-term Tangible Assets","042","","0","","Asset","CZK"
"A.II.9. - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Tangible Assets","A.II. - Dlouhodobý hmotný majetek / Long-term Tangible Assets","","","1","","Asset","CZK"
"052 - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Tangible Assets","A.II.9. - Poskytnuté zálohy na dlouhodobý hmotný majetek / Advances for Long-term Tangible Assets","052","","0","","Asset","CZK"
"A.IV.1. - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Reimbursable Financial Assistance Provided","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"462 - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Reimbursable Financial Assistance Provided","A.IV.1. - Poskytnuté návratné finanční výpomoci dlouhodobé / Long-term Reimbursable Financial Assistance Provided","462","","0","","Asset","CZK"
"A.IV.2. - Dlouhodobé pohledávky z postoupených úvěrů / Long-term Claims from Assigned Loans","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"464 - Dlouhodobé pohledávky z postoupených úvěrů / Long-term Claims from Assigned Loans","A.IV.2. - Dlouhodobé pohledávky z postoupených úvěrů / Long-term Claims from Assigned Loans","464","","0","","Asset","CZK"
"A.IV.3. - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"465 - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided","A.IV.3. - Dlouhodobé poskytnuté zálohy / Long-term Advances Provided","465","","0","","Asset","CZK"
"A.IV.4. - Dlouhodobé pohledávky z ručení / Long-term Claims from Guarantees","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"466 - Dlouhodobé pohledávky z ručení / Long-term Claims from Guarantees","A.IV.4. - Dlouhodobé pohledávky z ručení / Long-term Claims from Guarantees","466","","0","","Asset","CZK"
"A.IV.5. - Ostatní dlouhodobé pohledávky / Other Long-term Claims","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"469 - Ostatní dlouhodobé pohledávky / Other Long-term Claims","A.IV.5. - Ostatní dlouhodobé pohledávky / Other Long-term Claims","469","","0","","Asset","CZK"
"A.IV.6. - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"471 - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers","A.IV.6. - Dlouhodobé poskytnuté zálohy na transfery / Long-term Advances for Transfers","471","","0","","Asset","CZK"
"A.IV.7. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation","A.IV. - Dlouhodobé pohledávky / Long-term Receivables","","","1","","Asset","CZK"
"475 - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation","A.IV.7. - Dlouhodobé zprostředkování transferů / Long-term Transfer Intermediation","475","","0","","Asset","CZK"
"B.I.10. - Ostatní zásoby / Other Inventories","B.I. - Zásoby / Inventories","","","1","","Asset","CZK"
"139 - Ostatní zásoby / Other Inventories","B.I.10. - Ostatní zásoby / Other Inventories","139","","0","","Asset","CZK"
"B.II.1. - Odběratelé / Accounts Receivable - Customers","B.II. - Krátkodobé pohledávky / Short-term Receivables","","","1","","Asset","CZK"
"311 - Odběratelé / Accounts Receivable - Customers","B.II.1. - Odběratelé / Accounts Receivable - Customers","311","","0","","Asset","CZK"
"B.II.2. - Směnky k inkasu / Bills Receivable","B.II. - Krátkodobé pohledávky / Short-term Receivables","","","1","","Asset","CZK"
"312 - Směnky k inkasu / Bills Receivable","B.II.2. - Směnky k inkasu / Bills Receivable","312","","0","","Asset","CZK"
"B.II.3. - Pohledávky za eskontované cenné papíry / Claims from Discounted Securities","B.II. - Krátkodobé pohledávky / Short-term Receivables","","","1","","Asset","CZK"
"313 - Pohledávky za eskontované cenné papíry / Claims from Discounted Securities","B.II.3. - Pohledávky za eskontované cenné papíry / Claims from Discounted Securities","313","","0","","Asset","CZK"
"B.II.4. - Krátkodobé poskytnuté zálohy / Short-term Advances Provided","B.II. - Krátkodobé pohledávky / Short-term Receivables","","","1","","Asset","CZK"
