"Account Name","Parent Account","Account Number","Parent Account Number","Is Group","Account Type","Root Type","Account Currency"
"03 - Dlouhodobý hmotný majetek – neodpisovaný / 长期有形资产 - 不可折旧","0 - Dlouhodobý majetek / 长期资产","03","0","1","","Asset",""
"031 - Pozemky / 土地","03 - Dlouhodobý hmotný majetek – neodpisovaný / 长期有形资产 - 不可折旧","031","03","0","Fixed Asset","Asset","CZK"
"032 - Umělecká díla a sbírky / 艺术品和收藏","03 - Dlouhodobý hmotný majetek – neodpisovaný / 长期有形资产 - 不可折旧","032","03","0","Fixed Asset","Asset","CZK"
"04 - Nedokončený dlouhodobý nehmotný a hmotný majetek a pořizovaný dlouhodobý finanční majetek","0 - Dlouhodobý majetek / 长期资产","04","0","1","","Asset",""
"041 - Nedokončený dlouhodobý nehmotný majetek / 未完成的长期无形资产","04 - Nedokončený dlouhodobý nehmotný a hmotný majetek a pořizovaný dlouhodobý finanční majetek","041","04","0","","Asset","CZK"
"042 - Nedokončený dlouhodobý hmotný majetek / 未完成长期有形资产","04 - Nedokončený dlouhodobý nehmotný a hmotný majetek a pořizovaný dlouhodobý finanční majetek","042","04","0","","Asset","CZK"
"043 - Pořizovaný dlouhodobý finanční majetek / 购置长期金融资产","04 - Nedokončený dlouhodobý nehmotný a hmotný majetek a pořizovaný dlouhodobý finanční majetek","043","04","0","","Asset","CZK"
"05 - Poskytnuté zálohy na dlouhodobý majetek / 提供的长期资产预付款","0 - Dlouhodobý majetek / 长期资产","05","0","1","","Asset",""
"051 - Poskytnuté zálohy na dlouhodobý nehmotný majetek / 长期无形资产预付款","05 - Poskytnuté zálohy na dlouhodobý majetek / 提供的长期资产预付款","051","05","0","","Asset","CZK"
"052 - Poskytnuté zálohy na dlouhodobý hmotný majetek / 长期有形资产预付款","05 - Poskytnuté zálohy na dlouhodobý majetek / 提供的长期资产预付款","052","05","0","","Asset","CZK"
"053 - Poskytnuté zálohy na dlouhodobý finanční majetek / 长期金融资产预付款","05 - Poskytnuté zálohy na dlouhodobý majetek / 提供的长期资产预付款","053","05","0","","Asset","CZK"
"06 - Dlouhodobý finanční majetek / 长期金融资产","0 - Dlouhodobý majetek / 长期资产","06","0","1","","Asset",""
"061 - Podíly – ovládaná nebo ovládající osoba / 股份 – 受控制或控制方","06 - Dlouhodobý finanční majetek / 长期金融资产","061","06","0","","Asset","CZK"
"062 - Podíly – podstatný vliv / 股份 – 重大影响","06 - Dlouhodobý finanční majetek / 长期金融资产","062","06","0","","Asset","CZK"
"063 - Ostatní dlouhodobé cenné papíry a podíly / 其他长期有价证券和股份","06 - Dlouhodobý finanční majetek / 长期金融资产","063","06","0","","Asset","CZK"
"065 - Dluhové cenné papíry držené do splatnosti / 持有至到期的债务证券","06 - Dlouhodobý finanční majetek / 长期金融资产","065","06","0","","Asset","CZK"
"066 - Zápůjčky a úvěry – ovládaná nebo ovládající osoba / 贷款和借款 – 受控制或控制方","06 - Dlouhodobý finanční majetek / 长期金融资产","066","06","0","","Asset","CZK"
"067 - Ostatní zápůjčky a úvěry / 其他贷款和借款","06 - Dlouhodobý finanční majetek / 长期金融资产","067","06","0","","Asset","CZK"
"069 - Ostatní dlouhodobý finanční majetek / 其他长期金融资产","06 - Dlouhodobý finanční majetek / 长期金融资产","069","06","0","","Asset","CZK"
"07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","0 - Dlouhodobý majetek / 长期资产","07","0","1","","Asset",""
"071 - Oprávky ke zřizovacím výdajům / 开办费的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","071","07","0","Accumulated Depreciation","Asset","CZK"
"072 - Oprávky k nehmotným výsledkům výzkumu a vývoje / 无形研究和开发成果的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","072","07","0","Accumulated Depreciation","Asset","CZK"
"073 - Oprávky k softwaru / 软件的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","073","07","0","Accumulated Depreciation","Asset","CZK"
"074 - Oprávky k ostatním ocenitelným právům / 其他可估价权利的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","074","07","0","Accumulated Depreciation","Asset","CZK"
"075 - Oprávky ke goodwillu / 商誉的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","075","07","0","Accumulated Depreciation","Asset","CZK"
"079 - Oprávky k ostatnímu dlouhodobému nehmotnému majetku / 其他长期无形资产的累计折旧","07 - Oprávky k dlouhodobému nehmotnému majetku / 长期无形资产的累计折旧","079","07","0","Accumulated Depreciation","Asset","CZK"
"08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","0 - Dlouhodobý majetek / 长期资产","08","0","1","","Asset",""
"081 - Oprávky ke stavbám / 建筑物累计折旧","08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","081","08","0","Accumulated Depreciation","Asset","CZK"
"082 - Oprávky k hmotným movitým věcem a jejich souborům / 有形动产及其组合的累计折旧","08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","082","08","0","Accumulated Depreciation","Asset","CZK"
"085 - Oprávky k pěstitelským celkům trvalých porostů / 长期种植群的累计折旧","08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","085","08","0","Accumulated Depreciation","Asset","CZK"
"086 - Oprávky k dospělým zvířatům a jejich skupinám / 成年动物及其群体的累计折旧","08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","086","08","0","Accumulated Depreciation","Asset","CZK"
"089 - Oprávky k ostatnímu dlouhodobému hmotnému majetku / 其他长期有形资产的累计折旧","08 - Oprávky k dlouhodobému hmotnému majetku / 长期有形资产的累计折旧","089","08","0","Accumulated Depreciation","Asset","CZK"
"09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","0 - Dlouhodobý majetek / 长期资产","09","0","1","","Asset",""
"091 - Opravná položka k dlouhodobému nehmotnému majetku / 长期无形资产减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","091","09","0","","Asset","CZK"
"092 - Opravná položka k dlouhodobému hmotnému majetku / 长期有形资产减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","092","09","0","","Asset","CZK"
"093 - Opravná položka k dlouhodobému nedokončenému nehmotnému majetku / 长期未完成无形资产的减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","093","09","0","","Asset","CZK"
"094 - Opravná položka k dlouhodobému nedokončenému hmotnému majetku / 长期未完成有形资产的减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","094","09","0","","Asset","CZK"
"095 - Opravná položka k poskytnutým zálohám na dlouhodobý majetek / 长期资产预付款的减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","095","09","0","","Asset","CZK"
"096 - Opravná položka k dlouhodobému finančnímu majetku / 长期金融资产的减值准备","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","096","09","0","","Asset","CZK"
"097 - Oceňovací rozdíl k nabytému majetku / 收购资产的评估差异","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","097","09","0","","Asset","CZK"
"098 - Oprávky k oceňovacímu rozdílu k nabytému majetku / 收购资产评估差异的累计折旧","09 - Opravné položky k dlouhodobému majetku / 长期资产减值准备","098","09","0","","Asset","CZK"
"1 - Zásoby / 存货","Assets - Aktiva","1","","1","","Asset",""
"11 - Materiál / 材料","1 - Zásoby / 存货","11","1","1","","Asset",""
"111 - Pořízení materiálu / 材料采购","11 - Materiál / 材料","111","11","0","","Asset","CZK"
"112 - Materiál na skladě / 库存材料","11 - Materiál / 材料","112","11","0","Stock","Asset","CZK"
"119 - Materiál na cestě / 在途材料","11 - Materiál / 材料","119","11","0","","Asset","CZK"
"12 - Zásoby vlastní činnosti / 自用库存","1 - Zásoby / 存货","12","1","1","","Asset",""
"121 - Nedokončená výroba / 在产品","12 - Zásoby vlastní činnosti / 自用库存","121","12","0","","Asset","CZK"
"122 - Polotovary vlastní výroby / 自制半成品","12 - Zásoby vlastní činnosti / 自用库存","122","12","0","","Asset","CZK"
"123 - Výrobky / 库存 - 成品","12 - Zásoby vlastní činnosti / 自用库存","123","12","0","","Asset","CZK"
"124 - Mladá a ostatní zvířata a jejich skupiny / 幼畜及其它动物及其群体","12 - Zásoby vlastní činnosti / 自用库存","124","12","0","","Asset","CZK"
"13 - Zboží / 商品","1 - Zásoby / 存货","13","1","1","","Asset",""
"131 - Pořízení zboží / 库存 - 外购商品","13 - Zboží / 商品","131","13","0","","Asset","CZK"
"132 - Zboží na skladě a v prodejnách / 库存和销售点的商品","13 - Zboží / 商品","132","13","0","Stock","Asset","CZK"
"139 - Zboží na cestě / 库存 - 在途商品","13 - Zboží / 商品","139","13","0","","Asset","CZK"
"15 - Poskytnuté zálohy na zásoby / 预付的存货款项","1 - Zásoby / 存货","15","1","1","","Asset",""
"151 - Poskytnuté zálohy na materiál / 预付的材料款项","15 - Poskytnuté zálohy na zásoby / 预付的存货款项","151","15","0","","Asset","CZK"
"152 - Poskytnuté zálohy na zboží / 预付的商品款项","15 - Poskytnuté zálohy na zásoby / 预付的存货款项","152","15","0","","Asset","CZK"
"153 - Poskytnuté zálohy na zvířata / 预付的动物款项","15 - Poskytnuté zálohy na zásoby / 预付的存货款项","153","15","0","","Asset","CZK"
"19 - Opravné položky k zásobám / 存货减值准备","1 - Zásoby / 存货","19","1","1","","Asset",""
"191 - Opravná položka k materiálu / 材料减值准备","19 - Opravné položky k zásobám / 存货减值准备","191","19","0","","Asset","CZK"
"192 - Opravná položka k nedokončené výrobě / 在产品减值准备","19 - Opravné položky k zásobám / 存货减值准备","192","19","0","","Asset","CZK"
"193 - Opravná položka k polotovarům vlastní výroby / 自制半成品减值准备","19 - Opravné položky k zásobám / 存货减值准备","193","19","0","","Asset","CZK"
"194 - Opravná položka k výrobkům / 产成品减值准备","19 - Opravné položky k zásobám / 存货减值准备","194","19","0","","Asset","CZK"
"195 - Opravná položka k mladým a ostatním zvířatům a jejich skupinám / 幼畜及其它动物群减值准备","19 - Opravné položky k zásobám / 存货减值准备","195","19","0","","Asset","CZK"
"196 - Opravná položka ke zboží / 商品减值准备","19 - Opravné položky k zásobám / 存货减值准备","196","19","0","","Asset","CZK"
"197 - Opravná položka k zálohám na zásoby / 预付存货款减值准备","19 - Opravné položky k zásobám / 存货减值准备","197","19","0","","Asset","CZK"
"2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","Assets - Aktiva","2","","1","","Asset",""
"21 - Peněžní prostředky v pokladně / 库存现金","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","21","2","1","","Asset",""
"211 - Pokladna / 库存现金","21 - Peněžní prostředky v pokladně / 库存现金","211","21","0","Cash","Asset","CZK"
"213 - Ceniny / 有价票证","21 - Peněžní prostředky v pokladně / 库存现金","213","21","0","Cash","Asset","CZK"
"22 - Peněžní prostředky na účtech / 银行存款","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","22","2","1","","Asset",""
"221 - Peněžní prostředky na účtech / 银行存款","22 - Peněžní prostředky na účtech / 银行存款","221","22","0","Bank","Asset","CZK"
"23 - Krátkodobé úvěry / 短期借款","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","23","2","1","","Asset",""
"231 - Krátkodobé úvěry / 短期借款","23 - Krátkodobé úvěry / 短期借款","231","23","0","","Liability","CZK"
"232 - Eskontní úvěry / 贴现贷款","23 - Krátkodobé úvěry / 短期借款","232","23","0","","Liability","CZK"
"24 - Krátkodobé finanční výpomoci / 短期财务援助","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","24","2","1","","Asset",""
"241 - Emitované krátkodobé dluhopisy / 发行的短期债券","24 - Krátkodobé finanční výpomoci / 短期财务援助","241","24","0","","Liability","CZK"
"249 - Ostatní krátkodobé finanční výpomoci / 其他短期财务援助","24 - Krátkodobé finanční výpomoci / 短期财务援助","249","24","0","","Liability","CZK"
"25 - Krátkodobý finanční majetek / 短期金融资产","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","25","2","1","","Asset",""
"251 - Majetkové cenné papíry k obchodování / 交易性金融资产","25 - Krátkodobý finanční majetek / 短期金融资产","251","25","0","","Asset","CZK"
"252 - Vlastní podíly / 自有份额","25 - Krátkodobý finanční majetek / 短期金融资产","252","25","0","","Asset","CZK"
"253 - Registrované dluhové cenné papíry k obchodování / 交易用注册债务证券","25 - Krátkodobý finanční majetek / 短期金融资产","253","25","0","","Asset","CZK"
"254 - Směnky k inkasu / 应收票据","25 - Krátkodobý finanční majetek / 短期金融资产","254","25","0","","Asset","CZK"
"255 - Vlastní dluhopisy / 自身债务证券","25 - Krátkodobý finanční majetek / 短期金融资产","255","25","0","","Liability","CZK"
"256 - Dluhové cenné papíry se splatností do 1 roku držené do splatnosti / 持有至到期的1年内到期债务证券","25 - Krátkodobý finanční majetek / 短期金融资产","256","25","0","","Asset","CZK"
"257 - Ostatní cenné papíry k obchodování / 交易用其他证券","25 - Krátkodobý finanční majetek / 短期金融资产","257","25","0","","Asset","CZK"
"258 - Podíly – ovládaná nebo ovládající osoba / 股份 – 受控制或控制方","25 - Krátkodobý finanční majetek / 短期金融资产","258","25","0","","Asset","CZK"
"259 - Pořizování krátkodobého finančního majetku / 短期金融资产的购置","25 - Krátkodobý finanční majetek / 短期金融资产","259","25","0","","Asset","CZK"
"26 - Převody mezi finančními účty / 金融账户之间的转换","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","26","2","1","","Asset",""
"261 - Peníze na cestě / 在途资金","26 - Převody mezi finančními účty / 金融账户之间的转换","261","26","0","","Asset","CZK"
"29 - Opravné položky ke krátkodobému finančnímu majetku / 短期金融资产的减值准备","2 - Krátkodobý finanční majetek a peněžní prostředky / 短期金融资产和银行存款","29","2","1","","Asset",""
"291 - Opravná položka ke krátkodobému finančnímu majetku / 短期金融资产的减值准备","29 - Opravné položky ke krátkodobému finančnímu majetku / 短期金融资产的减值准备","291","29","0","","Asset","CZK"
"3 - Zúčtovací vztahy / 结算关系","Liabilities - Závazky","3","","1","","Liability",""
"31 - Pohledávky (krátkodobé i dlouhodobé) / 应收账款（短期和长期）","3 - Zúčtovací vztahy / 结算关系","31","3","1","","Liability",""
"311 - Odběratelé / 应收账款 - 客户","31 - Pohledávky (krátkodobé i dlouhodobé) / 应收账款（短期和长期）","311","31","0","Receivable","Asset","CZK"
"313 - Pohledávky za eskontované cenné papíry / 贴现有价证券应收款项","31 - Pohledávky (krátkodobé i dlouhodobé) / 应收账款（短期和长期）","313","31","0","Receivable","Asset","CZK"
"314 - Poskytnuté provozní zálohy / 提供的营运预付款","31 - Pohledávky (krátkodobé i dlouhodobé) / 应收账款（短期和长期）","314","31","0","Receivable","Asset","CZK"
"315 - Ostatní pohledávky / 其他应收账款","31 - Pohledávky (krátkodobé i dlouhodobé) / 应收账款（短期和长期）","315","31","0","Receivable","Asset","CZK"
"32 - Závazky (krátkodobé) / 负债（短期）","3 - Zúčtovací vztahy / 结算关系","32","3","1","","Liability",""
"321 - Dodavatelé / 供应商","32 - Závazky (krátkodobé) / 负债（短期）","321","32","0","Payable","Liability","CZK"
"322 - Směnky k úhradě / 应付票据","32 - Závazky (krátkodobé) / 负债（短期）","322","32","0","Payable","Liability","CZK"
"324 - Přijaté provozní zálohy / 收到的营运预收款","32 - Závazky (krátkodobé) / 负债（短期）","324","32","0","Payable","Liability","CZK"
"325 - Ostatní závazky / 其他负债","32 - Závazky (krátkodobé) / 负债（短期）","325","32","0","Payable","Liability","CZK"
"33 - Zúčtování se zaměstnanci a institucemi / 与员工和机构的结算","3 - Zúčtovací vztahy / 结算关系","33","3","1","","Liability",""
"331 - Zaměstnanci / 雇员","33 - Zúčtování se zaměstnanci a institucemi / 与员工和机构的结算","331","33","0","","Liability","CZK"
"333 - Ostatní závazky vůči zaměstnancům / 对员工的其他负债","33 - Zúčtování se zaměstnanci a institucemi / 与员工和机构的结算","333","33","0","","Liability","CZK"
"335 - Pohledávky za zaměstnanci / 来自员工的应收款项","33 - Zúčtování se zaměstnanci a institucemi / 与员工和机构的结算","335","33","0","","Asset","CZK"
"336 - Zúčtování s institucemi sociálního zabezpečení a zdravotního pojištění / 与社会保障和健康保险机构的结算","33 - Zúčtování se zaměstnanci a institucemi / 与员工和机构的结算","336","33","0","","Liability","CZK"
"34 - Zúčtování daní a dotací / 税收和补贴的结算","3 - Zúčtovací vztahy / 结算关系","34","3","1","","Liability",""
"341 - Daň z příjmů / 所得税","34 - Zúčtování daní a dotací / 税收和补贴的结算","341","34","0","Tax","Liability","CZK"
"342 - Ostatní přímé daně / 其他直接税","34 - Zúčtování daní a dotací / 税收和补贴的结算","342","34","0","Tax","Liability","CZK"
"343 - Daň z přidané hodnoty / 增值税","34 - Zúčtování daní a dotací / 税收和补贴的结算","343","34","0","Tax","Liability","CZK"
"345 - Ostatní daně a poplatky / 其他税和费用","34 - Zúčtování daní a dotací / 税收和补贴的结算","345","34","0","Tax","Liability","CZK"
"346 - Dotace ze státního rozpočtu / 国家预算补贴","34 - Zúčtování daní a dotací / 税收和补贴的结算","346","34","0","","Asset","CZK"
"347 - Ostatní dotace / 其他补贴","34 - Zúčtování daní a dotací / 税收和补贴的结算","347","34","0","","Asset","CZK"
"35 - Pohledávky za společníky / 股东应收账款","3 - Zúčtovací vztahy / 结算关系","35","3","1","","Liability",""
"351 - Pohledávky – ovládaná nebo ovládající osoba / 受控制或控制方的应收账款","35 - Pohledávky za společníky / 股东应收账款","351","35","0","","Asset","CZK"
"352 - Pohledávky – podstatný vliv / 具有重大影响的应收账款","35 - Pohledávky za společníky / 股东应收账款","352","35","0","","Asset","CZK"
"353 - Pohledávky za upsaný základní kapitál / 认购股本的应收账款","35 - Pohledávky za společníky / 股东应收账款","353","35","0","","Asset","CZK"
"354 - Pohledávky za společníky při úhradě ztráty / 合伙人赔偿损失的应收账款","35 - Pohledávky za společníky / 股东应收账款","354","35","0","","Asset","CZK"
"355 - Ostatní pohledávky za společníky obchodní korporace / 商业公司其他合伙人的应收账款","35 - Pohledávky za společníky / 股东应收账款","355","35","0","","Asset","CZK"
"358 - Pohledávky za společníky sdruženými ve společnosti / 公司联合合伙人的应收账款","35 - Pohledávky za společníky / 股东应收账款","358","35","0","","Asset","CZK"
"36 - Závazky ke společníkům / 对合伙人的负债","3 - Zúčtovací vztahy / 结算关系","36","3","1","","Liability",""
"361 - Závazky – ovládaná nebo ovládající osoba / 受控制或控制人的负债","36 - Závazky ke společníkům / 对合伙人的负债","361","36","0","","Liability","CZK"
"362 - Závazky – podstatný vliv / 具有重大影响的负债","36 - Závazky ke společníkům / 对合伙人的负债","362","36","0","","Liability","CZK"
"364 - Závazky ke společníkům při rozdělování zisku / 向合伙人分配利润的负债","36 - Závazky ke společníkům / 对合伙人的负债","364","36","0","","Liability","CZK"
"365 - Ostatní závazky ke společníkům obchodní korporace / 商业公司合伙人的其他负债","36 - Závazky ke společníkům / 对合伙人的负债","365","36","0","","Liability","CZK"
"366 - Závazky ke společníkům obchodní korporace ze závislé činnosti / 商业公司合伙人从附属活动中产生的负债","36 - Závazky ke společníkům / 对合伙人的负债","366","36","0","","Liability","CZK"
"367 - Závazky z upsaných nesplacených cenných papírů a vkladů / 未付证券和存款的负债","36 - Závazky ke společníkům / 对合伙人的负债","367","36","0","","Liability","CZK"
"368 - Závazky ke společníkům sdruženým ve společnosti / 公司联合合伙人的负债","36 - Závazky ke společníkům / 对合伙人的负债","368","36","0","","Liability","CZK"
"37 - Jiné pohledávky a závazky / 其他应收账款和负债","3 - Zúčtovací vztahy / 结算关系","37","3","1","","Liability",""
"371 - Pohledávky z prodeje podniku / 出售企业产生的应收账款","37 - Jiné pohledávky a závazky / 其他应收账款和负债","371","37","0","","Asset","CZK"
"372 - Závazky z koupě podniku / 购买企业产生的负债","37 - Jiné pohledávky a závazky / 其他应收账款和负债","372","37","0","","Liability","CZK"
"373 - Pohledávky a závazky z pevných termínových operací / 固定期限交易的应收账款和负债","37 - Jiné pohledávky a závazky / 其他应收账款和负债","373","37","0","","Asset","CZK"
"374 - Pohledávky z nájmu a pachtu / 租赁和特许权的应收账款","37 - Jiné pohledávky a závazky / 其他应收账款和负债","374","37","0","","Asset","CZK"
"375 - Pohledávky z vydaných dluhopisů / 发行债券应收款项","37 - Jiné pohledávky a závazky / 其他应收账款和负债","375","37","0","","Asset","CZK"
"376 - Nakoupené opce / 购入期权","37 - Jiné pohledávky a závazky / 其他应收账款和负债","376","37","0","","Asset","CZK"
"377 - Prodané opce / 售出期权","37 - Jiné pohledávky a závazky / 其他应收账款和负债","377","37","0","","Liability","CZK"
"378 - Jiné pohledávky / 其他应收账款","37 - Jiné pohledávky a závazky / 其他应收账款和负债","378","37","0","","Asset","CZK"
"379 - Jiné závazky / 其他负债","37 - Jiné pohledávky a závazky / 其他应收账款和负债","379","37","0","","Liability","CZK"
"38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","3 - Zúčtovací vztahy / 结算关系","38","3","1","","Liability",""
"381 - Náklady příštích období / 预付费用","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","381","38","0","","Asset","CZK"
"382 - Komplexní náklady příštích období / 未来期间的综合成本","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","382","38","0","","Asset","CZK"
"383 - Výdaje příštích období / 未来期间支出","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","383","38","0","","Liability","CZK"
"384 - Výnosy příštích období / 未来期间收入","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","384","38","0","","Liability","CZK"
"385 - Příjmy příštích období / 递延收入","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","385","38","0","","Asset","CZK"
"388 - Dohadné účty aktivní / 或有账户（主动）","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","388","38","0","","Asset","CZK"
"389 - Dohadné účty pasivní / 预计负债账户（资产负债表的负债方）","38 - Přechodné účty aktiv a pasiv / 过渡性资产和负债账户","389","38","0","Stock Received But Not Billed","Liability","CZK"
"39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目","3 - Zúčtovací vztahy / 结算关系","39","3","1","","Liability",""
"391 - Opravná položka k pohledávkám / 应收账款的调整项目","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目","391","39","0","","Asset","CZK"
"395 - Vnitřní zúčtování / 内部结算","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目","395","39","0","","Asset","CZK"
"398 - Spojovací účet při společnosti / 公司间连接账户","39 - Opravná položka k zúčtovacím vztahům a vnitřní zúčtování / 结算关系和内部结算的调整项目","398","39","0","","Asset","CZK"
"4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债","Equity - Vlastní kapitál","4","","1","","Equity",""
"41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债","41","4","1","","Equity",""
"411 - Základní kapitál / 注册资本","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","411","41","0","Equity","Equity","CZK"
"412 - Ážio / 溢价","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","412","41","0","Equity","Equity","CZK"
"413 - Ostatní kapitálové fondy / 其他资本基金","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","413","41","0","Equity","Equity","CZK"
"414 - Oceňovací rozdíly z přecenění majetku a závazků / 资产和负债重估差异","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","414","41","0","","Equity","CZK"
"416 - Rozdíly z ocenění při přeměnách obchodních korporací / 企业转换时的评估差异","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","416","41","0","","Equity","CZK"
"417 - Rozdíly z přeměn obchodních korporací / 企业转换差异","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","417","41","0","","Equity","CZK"
"418 - Oceňovací rozdíly z přecenění při přeměnách obchodních korporací / 企业转换时的重估差异","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","418","41","0","","Equity","CZK"
"419 - Změny základního kapitálu / 注册资本变动","41 - Základní kapitál a kapitálové fondy / 注册资本和资本基金","419","41","0","","Equity","CZK"
"42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果","4 - Kapitálové účty a dlouhodobé závazky / 资本账户和长期负债","42","4","1","","Equity",""
"421 - Ostatní rezervní fondy / 其他准备金基金","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果","421","42","0","","Equity","CZK"
"422 - Nedělitelný fond / 不可分割基金","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果","422","42","0","","Equity","CZK"
"423 - Statutární fondy / 法定基金","42 - Fondy ze zisku a převedené výsledky hospodaření / 利润基金和转移的经营成果","423","42","0","","Equity","CZK"
